plant          ,year           ,CD-productivity
10250.000,81.000000,34.948001
10732.000,89.000000,18.560228
10732.000,90.000000,19.564918
10962.000,82.000000,17.746776
10962.000,83.000000,13.892234
11192.000,81.000000,23.387753
11195.000,81.000000,14.560612
11195.000,83.000000,15.409126
11214.000,81.000000,12.360783
11214.000,82.000000,13.076598
11214.000,83.000000,13.504608
11222.000,86.000000,18.743809
11222.000,87.000000,18.749210
11394.000,86.000000,30.571145
11394.000,88.000000,22.079386
11394.000,89.000000,22.150057
11394.000,90.000000,21.043744
11394.000,91.000000,16.926032
11398.000,81.000000,19.433247
11398.000,82.000000,16.152094
11407.000,81.000000,17.597741
11407.000,82.000000,17.216454
11407.000,83.000000,13.944389
11407.000,84.000000,15.706692
11407.000,85.000000,15.800995
11407.000,86.000000,15.644266
11407.000,87.000000,17.137438
11407.000,88.000000,18.326855
11407.000,89.000000,18.535746
11407.000,90.000000,19.893475
11407.000,91.000000,18.698847
11408.000,81.000000,14.589344
11408.000,82.000000,14.625358
11408.000,83.000000,14.791171
11408.000,84.000000,14.459677
11408.000,85.000000,14.530004
11408.000,86.000000,14.415529
11408.000,87.000000,12.808419
11408.000,88.000000,14.352171
11408.000,89.000000,13.506616
11408.000,90.000000,20.535288
11408.000,91.000000,14.855150
11409.000,81.000000,16.159848
11409.000,82.000000,13.992821
11409.000,83.000000,13.490575
11409.000,84.000000,13.279127
11409.000,85.000000,15.412581
11409.000,86.000000,16.032270
11409.000,87.000000,14.841664
11409.000,88.000000,14.717276
11409.000,89.000000,14.932080
11410.000,81.000000,27.555758
11410.000,82.000000,26.640640
11410.000,83.000000,18.369188
11410.000,84.000000,16.620244
11410.000,85.000000,21.580358
11410.000,86.000000,21.019517
11410.000,87.000000,21.779441
11410.000,88.000000,22.175671
11410.000,89.000000,24.782656
11410.000,90.000000,23.874894
11410.000,91.000000,24.496701
11411.000,81.000000,28.201037
11411.000,82.000000,25.527062
11411.000,83.000000,26.462215
11411.000,84.000000,30.692896
11411.000,85.000000,24.893180
11411.000,86.000000,26.805929
11411.000,87.000000,24.605702
11411.000,88.000000,26.287293
11411.000,89.000000,27.723784
11411.000,90.000000,26.297671
11411.000,91.000000,24.353429
11412.000,81.000000,22.992515
11412.000,82.000000,21.913297
11412.000,83.000000,18.918478
11412.000,84.000000,19.063216
11412.000,85.000000,18.005325
11412.000,86.000000,22.758795
11412.000,87.000000,22.961652
11412.000,88.000000,22.417273
11412.000,89.000000,19.745637
11412.000,90.000000,17.117061
11412.000,91.000000,19.095796
11413.000,81.000000,18.599613
11413.000,82.000000,19.387619
11413.000,83.000000,27.392066
11413.000,84.000000,26.044124
11413.000,85.000000,28.746623
11413.000,86.000000,25.993516
11413.000,87.000000,28.805289
11413.000,88.000000,28.054819
11413.000,89.000000,31.025349
11413.000,90.000000,25.711087
11413.000,91.000000,27.501932
11414.000,81.000000,16.052627
11414.000,82.000000,20.946261
11414.000,83.000000,23.072434
11414.000,84.000000,14.335370
11414.000,85.000000,19.352576
11414.000,86.000000,15.977457
11414.000,87.000000,15.362715
11414.000,88.000000,16.266796
11414.000,89.000000,15.300677
11414.000,90.000000,14.665939
11414.000,91.000000,14.226865
11415.000,83.000000,31.908811
11415.000,84.000000,24.331755
11415.000,85.000000,36.098918
11415.000,87.000000,29.760773
11415.000,88.000000,31.933611
11415.000,89.000000,29.740933
11415.000,90.000000,29.967567
11415.000,91.000000,30.603888
11416.000,81.000000,19.583721
11416.000,82.000000,18.937784
11416.000,83.000000,19.283476
11416.000,84.000000,18.312839
11416.000,85.000000,20.318206
11416.000,86.000000,18.278690
11416.000,87.000000,20.702250
11416.000,88.000000,21.199508
11416.000,89.000000,16.490618
11416.000,90.000000,21.522589
11416.000,91.000000,22.244817
11417.000,81.000000,22.042956
11417.000,82.000000,15.177511
11417.000,83.000000,16.047448
11417.000,84.000000,14.981311
11417.000,85.000000,17.939336
11417.000,86.000000,15.995521
11417.000,87.000000,20.105083
11417.000,88.000000,19.539073
11417.000,89.000000,21.035743
11417.000,90.000000,20.957026
11417.000,91.000000,21.938341
11418.000,81.000000,17.354161
11418.000,82.000000,21.165891
11418.000,83.000000,20.736006
11418.000,84.000000,18.506270
11418.000,85.000000,15.742935
11419.000,81.000000,10.619535
11419.000,82.000000,14.132660
11419.000,83.000000,13.008573
11419.000,84.000000,13.048245
11419.000,85.000000,13.028966
11419.000,86.000000,12.436277
11419.000,87.000000,13.860465
11419.000,88.000000,14.230581
11419.000,89.000000,17.987442
11419.000,90.000000,12.467275
11419.000,91.000000,13.917000
11420.000,81.000000,21.386706
11420.000,82.000000,18.479143
11420.000,83.000000,19.892022
11420.000,84.000000,26.521332
11420.000,85.000000,25.972899
11420.000,86.000000,26.425827
11420.000,87.000000,25.669701
11420.000,88.000000,28.770857
11420.000,89.000000,26.732882
11420.000,90.000000,27.428066
11420.000,91.000000,20.522023
11421.000,81.000000,18.803802
11421.000,82.000000,19.506874
11421.000,83.000000,17.345387
11421.000,84.000000,19.382822
11421.000,85.000000,24.863232
11421.000,86.000000,18.965375
11421.000,87.000000,20.149615
11421.000,88.000000,21.364275
11421.000,89.000000,19.688290
11421.000,90.000000,18.455727
11421.000,91.000000,20.265846
11422.000,81.000000,26.011604
11422.000,82.000000,16.294991
11422.000,83.000000,14.569857
11422.000,84.000000,12.689818
11422.000,85.000000,8.9774000
11422.000,86.000000,11.350882
11423.000,81.000000,17.827057
11423.000,82.000000,18.920537
11423.000,83.000000,15.959198
11423.000,84.000000,17.156967
11423.000,85.000000,15.872571
11423.000,86.000000,14.415530
11423.000,87.000000,15.726372
11423.000,88.000000,16.797748
11423.000,89.000000,16.490786
11423.000,90.000000,12.340721
11423.000,91.000000,16.962853
11424.000,81.000000,33.767269
11424.000,82.000000,29.194089
11424.000,83.000000,30.105949
11424.000,84.000000,33.781586
11424.000,85.000000,54.840157
11424.000,86.000000,70.024970
11424.000,87.000000,58.607006
11424.000,88.000000,52.569016
11424.000,89.000000,55.819836
11424.000,90.000000,56.804724
11424.000,91.000000,47.646094
11425.000,81.000000,16.137026
11425.000,82.000000,14.496628
11425.000,83.000000,19.406891
11425.000,84.000000,13.895724
11425.000,85.000000,15.682132
11425.000,86.000000,14.805561
11425.000,87.000000,15.487519
11425.000,88.000000,16.268878
11425.000,89.000000,13.729562
11425.000,90.000000,12.207151
11425.000,91.000000,13.245070
11426.000,81.000000,9.2617111
11426.000,82.000000,7.8701559
11426.000,83.000000,7.9621964
11426.000,84.000000,7.6655297
11426.000,85.000000,8.0001243
11426.000,86.000000,7.6087593
11426.000,87.000000,7.8248076
11427.000,81.000000,19.898446
11427.000,82.000000,20.309851
11427.000,83.000000,20.512117
11427.000,84.000000,19.773797
11427.000,85.000000,24.552301
11427.000,86.000000,20.634293
11427.000,87.000000,20.609223
11427.000,88.000000,23.128325
11427.000,89.000000,23.098451
11427.000,90.000000,18.683470
11427.000,91.000000,19.904886
11428.000,81.000000,15.612232
11428.000,82.000000,15.200327
11428.000,83.000000,16.964629
11428.000,84.000000,19.998598
