plant       ,year        ,productivity
10441.000,88.000000,3935.0922
10441.000,89.000000,4771.9330
10441.000,90.000000,3932.6992
10441.000,91.000000,3717.8583
10442.000,81.000000,3690.3548
10442.000,82.000000,4288.8248
10442.000,83.000000,3229.2978
10442.000,84.000000,4058.7333
10442.000,85.000000,4044.6948
10442.000,86.000000,3648.1169
10442.000,87.000000,3703.5212
10442.000,88.000000,3816.0460
10442.000,89.000000,3478.9021
10442.000,90.000000,3341.7127
10442.000,91.000000,3733.3148
10443.000,81.000000,3396.5774
10443.000,82.000000,3605.8460
10443.000,83.000000,3766.9442
10443.000,84.000000,3767.8973
10443.000,85.000000,3889.0107
10443.000,86.000000,3777.5617
10443.000,87.000000,3835.1330
10443.000,88.000000,3832.1667
10443.000,89.000000,3793.8689
10443.000,90.000000,3783.5225
10443.000,91.000000,4246.6969
10444.000,81.000000,4875.4458
10444.000,82.000000,4597.8211
10444.000,83.000000,4621.8665
10444.000,84.000000,5176.9766
10444.000,85.000000,5155.9560
10444.000,86.000000,5421.4083
10444.000,87.000000,5544.9860
10444.000,88.000000,5867.8016
10444.000,89.000000,5733.2105
10444.000,90.000000,5686.9596
10444.000,91.000000,5511.1073
10445.000,81.000000,3697.8534
10445.000,82.000000,4155.7837
10445.000,83.000000,4241.7031
10445.000,84.000000,4326.7261
10445.000,85.000000,4636.3330
10445.000,86.000000,4886.2631
10445.000,87.000000,4813.9740
10445.000,88.000000,4367.1667
10445.000,89.000000,4183.0354
10445.000,90.000000,4828.1879
10445.000,91.000000,4696.9368
10446.000,81.000000,3330.9875
10446.000,82.000000,3593.6875
10446.000,83.000000,4022.4023
10446.000,84.000000,4071.4203
10446.000,85.000000,3380.1552
10446.000,86.000000,3407.5303
10446.000,87.000000,3090.5435
10446.000,88.000000,3247.4284
10446.000,89.000000,3089.0929
10446.000,90.000000,3477.4452
10446.000,91.000000,3726.4412
10447.000,81.000000,3947.5479
10447.000,82.000000,4249.7211
10447.000,83.000000,4320.3490
10447.000,84.000000,5225.5079
10447.000,85.000000,5250.7640
10447.000,86.000000,5631.0251
10447.000,87.000000,5891.3858
10447.000,88.000000,5884.6074
10447.000,89.000000,5565.4081
10447.000,90.000000,5887.5793
10447.000,91.000000,5851.5888
10448.000,81.000000,7673.4838
10448.000,82.000000,9479.9652
10448.000,83.000000,9676.1848
10448.000,84.000000,8194.1651
10448.000,85.000000,6438.2947
10448.000,86.000000,8551.1183
10450.000,81.000000,4981.1916
10450.000,82.000000,4704.6143
10450.000,83.000000,5529.0278
10450.000,84.000000,5458.4236
10450.000,85.000000,4387.8263
10450.000,86.000000,4071.0639
10450.000,87.000000,4324.3201
10450.000,88.000000,4397.3197
10450.000,89.000000,4515.1521
10450.000,90.000000,4312.1104
10450.000,91.000000,4423.6137
10451.000,81.000000,3878.9560
10451.000,82.000000,4289.0175
10451.000,83.000000,4646.2107
10451.000,84.000000,4602.7795
10451.000,85.000000,4892.7184
10451.000,86.000000,4780.4411
10451.000,87.000000,4602.2906
10451.000,88.000000,4739.0794
10451.000,89.000000,4665.4614
10451.000,90.000000,5002.9630
10451.000,91.000000,4893.5145
10452.000,81.000000,4425.6520
10452.000,82.000000,4302.9855
10452.000,83.000000,4018.0177
10452.000,84.000000,4533.4986
10452.000,85.000000,5280.9085
10452.000,86.000000,4571.8419
10452.000,87.000000,4979.8142
10452.000,88.000000,4660.3398
10452.000,89.000000,4793.1056
10452.000,90.000000,4659.9314
10452.000,91.000000,5010.0983
10453.000,81.000000,5090.2685
10453.000,82.000000,5903.6970
10453.000,83.000000,6360.3730
10453.000,84.000000,6354.7881
10453.000,85.000000,5925.9014
10453.000,86.000000,4122.6657
10453.000,87.000000,4553.4761
10453.000,88.000000,4861.7712
10453.000,89.000000,4982.3136
10453.000,90.000000,4659.7280
10453.000,91.000000,4369.8078
10454.000,81.000000,4250.3978
10454.000,82.000000,4254.7462
10454.000,83.000000,3816.2734
10454.000,84.000000,4276.4061
10454.000,85.000000,4330.8957
10454.000,86.000000,4612.7687
10454.000,87.000000,4838.6829
10454.000,88.000000,4873.8558
10454.000,89.000000,4592.6182
10454.000,90.000000,4704.0039
10454.000,91.000000,4902.5657
10455.000,81.000000,5416.0876
10455.000,82.000000,6544.7564
10455.000,83.000000,5832.4394
10455.000,84.000000,6071.7471
10455.000,85.000000,6627.1234
10455.000,86.000000,6620.6889
10455.000,87.000000,6803.0982
10455.000,88.000000,6461.3632
10455.000,89.000000,6368.9185
10455.000,90.000000,6207.3875
10455.000,91.000000,7002.8630
10456.000,81.000000,4914.4554
10456.000,82.000000,4219.8630
10456.000,83.000000,4083.4977
10456.000,84.000000,4272.8882
10456.000,85.000000,3561.3933
10456.000,86.000000,3470.5557
10456.000,87.000000,3568.1736
10456.000,88.000000,3687.4369
10456.000,89.000000,3504.3655
10456.000,90.000000,3501.7706
10456.000,91.000000,3767.3118
10457.000,81.000000,3856.9707
10457.000,82.000000,4435.4449
10457.000,83.000000,3741.9056
10457.000,84.000000,4115.6607
10457.000,85.000000,4078.1187
10457.000,86.000000,4669.8389
10457.000,87.000000,3827.4686
10457.000,88.000000,4132.5959
10457.000,89.000000,3790.6722
10457.000,90.000000,4612.1055
10457.000,91.000000,3513.4052
10458.000,81.000000,3888.8845
10458.000,82.000000,4336.2845
10458.000,83.000000,3674.8326
10458.000,84.000000,4298.9296
10458.000,85.000000,4416.9783
10458.000,86.000000,4246.8490
10458.000,87.000000,4072.6271
10458.000,88.000000,4137.6254
10458.000,89.000000,4061.9798
10458.000,90.000000,4595.2431
10458.000,91.000000,4247.8484
10459.000,81.000000,4216.1769
10459.000,82.000000,5571.5990
10459.000,83.000000,3495.5922
10459.000,84.000000,3734.9994
10459.000,85.000000,3661.3503
10459.000,86.000000,3839.7133
