plant          ,year           ,CD-productivity
10001.000,81.000000,83.488179
10001.000,82.000000,75.627873
10001.000,83.000000,73.071784
10001.000,84.000000,56.535828
10001.000,85.000000,53.257546
10001.000,86.000000,50.949813
10001.000,87.000000,48.062392
10001.000,88.000000,51.763825
10001.000,89.000000,50.206952
10001.000,90.000000,50.699822
10001.000,91.000000,50.890460
10002.000,81.000000,66.768106
10002.000,82.000000,53.459635
10002.000,83.000000,46.916775
10002.000,84.000000,45.604894
10002.000,85.000000,44.118155
10002.000,86.000000,29.864667
10002.000,87.000000,25.564506
10002.000,88.000000,21.971983
10002.000,89.000000,20.541985
10002.000,90.000000,10.050162
10003.000,81.000000,69.055250
10003.000,82.000000,71.488201
10003.000,83.000000,60.750210
10003.000,84.000000,54.984071
10003.000,85.000000,67.050152
10003.000,86.000000,71.448284
10003.000,87.000000,68.557877
10003.000,88.000000,60.886616
10003.000,89.000000,62.318204
10003.000,90.000000,66.874570
10003.000,91.000000,74.590050
10004.000,81.000000,91.234150
10004.000,82.000000,88.457979
10004.000,83.000000,77.616516
10004.000,84.000000,69.632278
10004.000,85.000000,51.119833
10004.000,86.000000,42.622522
10004.000,87.000000,59.185627
10004.000,88.000000,48.874171
10004.000,89.000000,36.560879
10004.000,90.000000,35.037189
10004.000,91.000000,35.501516
10005.000,81.000000,64.451843
10005.000,82.000000,50.722977
10005.000,83.000000,47.369477
10005.000,84.000000,51.528584
10005.000,85.000000,40.945240
10005.000,86.000000,38.487422
10005.000,87.000000,42.478829
10005.000,88.000000,36.197684
10005.000,89.000000,36.085622
10005.000,90.000000,26.695449
10005.000,91.000000,26.869368
10006.000,81.000000,90.358729
10006.000,82.000000,65.294073
10006.000,83.000000,65.551372
10006.000,84.000000,53.987482
10006.000,85.000000,61.643150
10006.000,86.000000,59.069782
10006.000,87.000000,70.954825
10006.000,88.000000,69.484034
10006.000,89.000000,62.315099
10006.000,90.000000,54.743063
10006.000,91.000000,37.797199
10007.000,81.000000,48.241685
10007.000,82.000000,41.723885
10007.000,83.000000,48.708453
10007.000,84.000000,41.992396
10007.000,85.000000,42.825311
10007.000,86.000000,32.227667
10007.000,87.000000,29.017479
10007.000,88.000000,23.686397
10007.000,89.000000,30.197072
10007.000,90.000000,21.769943
10007.000,91.000000,28.084598
10008.000,81.000000,44.554857
10008.000,82.000000,42.457765
10008.000,83.000000,43.718185
10008.000,84.000000,39.748044
10008.000,85.000000,35.583103
10008.000,86.000000,36.969005
10008.000,87.000000,33.463065
10008.000,88.000000,38.924307
10008.000,89.000000,32.262847
10008.000,90.000000,34.382513
10008.000,91.000000,34.088702
10010.000,81.000000,35.698175
10010.000,82.000000,30.958356
10010.000,83.000000,28.997849
10010.000,84.000000,29.248826
10010.000,85.000000,24.840552
10010.000,86.000000,20.272267
10010.000,87.000000,15.214557
10010.000,88.000000,13.596282
10010.000,89.000000,14.562532
10010.000,90.000000,13.031072
10010.000,91.000000,12.986384
10011.000,81.000000,106.63996
10011.000,82.000000,20.271594
10011.000,83.000000,14.987470
10011.000,84.000000,12.889754
10011.000,85.000000,18.634434
10011.000,86.000000,19.374040
10011.000,87.000000,13.514116
10011.000,88.000000,16.770167
10011.000,89.000000,19.918261
10011.000,90.000000,17.501820
10011.000,91.000000,20.624385
10012.000,81.000000,55.126894
10012.000,82.000000,39.228860
10012.000,83.000000,43.420668
10012.000,84.000000,44.677056
