plant       ,year        ,productivity
31110001.,81.000000,146.94817
31110001.,82.000000,146.82883
31110001.,83.000000,146.91811
31110001.,84.000000,143.49288
31110001.,85.000000,147.69133
31110001.,86.000000,146.38863
31110001.,87.000000,139.42918
31110001.,88.000000,147.36954
31110001.,89.000000,140.62900
31110001.,90.000000,143.76594
31110001.,91.000000,145.44204
31110002.,81.000000,195.72682
31110002.,82.000000,179.03837
31110002.,83.000000,176.95281
31110002.,84.000000,177.05935
31110002.,85.000000,174.68613
31110002.,86.000000,155.79588
31110002.,87.000000,146.75008
31110002.,88.000000,142.61249
31110002.,89.000000,148.97136
31110002.,90.000000,117.86459
31110003.,81.000000,150.23611
31110003.,82.000000,148.10239
31110003.,83.000000,149.80091
31110003.,84.000000,148.38433
31110003.,85.000000,165.00762
31110003.,86.000000,188.39140
31110003.,87.000000,186.56290
31110003.,88.000000,184.87197
31110003.,89.000000,202.02241
31110003.,90.000000,195.93175
31110003.,91.000000,147.10774
31110004.,81.000000,192.75325
31110004.,82.000000,187.17221
31110004.,83.000000,184.85814
31110004.,84.000000,181.04782
31110004.,85.000000,172.98051
31110004.,86.000000,164.89811
31110004.,87.000000,178.81248
31110004.,88.000000,177.66444
31110004.,89.000000,164.10809
31110004.,90.000000,152.35690
31110004.,91.000000,152.91421
31110005.,81.000000,162.25498
31110005.,82.000000,156.51776
31110005.,83.000000,153.09558
31110005.,84.000000,149.12336
31110005.,85.000000,146.39328
31110005.,86.000000,145.85944
31110005.,87.000000,146.82200
31110005.,88.000000,144.26586
31110005.,89.000000,144.04558
31110005.,90.000000,134.85871
31110005.,91.000000,135.52186
31110006.,81.000000,178.20169
31110006.,82.000000,170.06072
31110006.,83.000000,179.47238
31110006.,84.000000,174.35893
31110006.,85.000000,203.55337
31110006.,86.000000,167.05124
31110006.,87.000000,179.77706
31110006.,88.000000,186.02866
31110006.,89.000000,178.48070
31110006.,90.000000,183.20306
31110006.,91.000000,164.42942
31110007.,81.000000,191.60512
31110007.,82.000000,186.69432
31110007.,83.000000,167.39675
31110007.,84.000000,152.93531
31110007.,85.000000,158.63786
31110007.,86.000000,161.23603
31110007.,87.000000,145.31900
31110007.,88.000000,152.97987
31110007.,89.000000,154.72946
31110007.,90.000000,128.82724
31110007.,91.000000,138.26971
31110008.,81.000000,141.52749
31110008.,82.000000,175.35687
31110008.,83.000000,158.64224
31110008.,84.000000,151.36748
31110008.,85.000000,143.51203
31110008.,86.000000,147.61832
31110008.,87.000000,148.51798
31110008.,88.000000,141.23261
31110008.,89.000000,139.36941
31110008.,90.000000,143.72293
31110008.,91.000000,140.02322
31110010.,81.000000,153.47456
31110010.,82.000000,154.01785
31110010.,83.000000,153.96407
31110010.,84.000000,159.78130
31110010.,85.000000,151.39903
31110010.,86.000000,144.15374
31110010.,87.000000,129.46991
31110010.,88.000000,131.88571
31110010.,89.000000,131.71501
