plant          ,year           ,CD-productivity
32210461.,81.000000,9.7660700
32210461.,82.000000,8.9580491
32210461.,83.000000,11.941260
32210464.,81.000000,13.928951
32210464.,91.000000,7.9016789
32210465.,87.000000,17.968200
32210465.,88.000000,16.840357
32210465.,89.000000,17.988215
32210465.,90.000000,14.648955
32210465.,91.000000,16.559005
32210475.,81.000000,6.4432944
32210477.,81.000000,9.4813204
32210477.,82.000000,9.1664305
32210477.,86.000000,7.7433354
32210477.,87.000000,8.1699729
32210477.,88.000000,7.8107869
32210477.,89.000000,8.1730299
32210478.,87.000000,8.7478142
32210478.,88.000000,9.8208889
32210478.,89.000000,9.9730376
32210478.,90.000000,8.8945000
32210478.,91.000000,9.1145236
32210510.,82.000000,11.674601
32210513.,81.000000,10.933502
32210533.,81.000000,17.013565
32210533.,82.000000,14.297729
32210533.,83.000000,15.507106
32210533.,88.000000,14.924682
32210533.,89.000000,16.737423
32210533.,90.000000,12.233898
32210567.,84.000000,1.4576492
32210567.,85.000000,7.2006767
32210567.,86.000000,8.1483606
32210567.,87.000000,1.8099918
32210568.,81.000000,12.609438
32210568.,82.000000,14.038783
32210568.,83.000000,12.651714
32210568.,84.000000,11.822517
32210568.,85.000000,12.555437
32210568.,86.000000,11.297377
32210568.,87.000000,14.190175
32210568.,88.000000,10.273338
32210568.,89.000000,4.2345066
32210569.,81.000000,15.152323
32210569.,82.000000,11.784079
32210569.,83.000000,15.292068
32210569.,84.000000,11.041028
32210569.,85.000000,10.800691
32210569.,86.000000,11.277938
32210569.,87.000000,10.719881
32210569.,88.000000,10.815624
32210569.,89.000000,10.071860
32210569.,90.000000,10.062136
32210569.,91.000000,10.384738
32210570.,81.000000,23.164099
32210570.,82.000000,18.003476
32210570.,83.000000,19.560841
32210570.,84.000000,26.533339
32210570.,85.000000,32.163394
32210570.,86.000000,29.779467
32210570.,87.000000,22.889313
32210570.,88.000000,23.428019
32210570.,89.000000,24.275521
32210570.,90.000000,26.594506
32210570.,91.000000,24.001949
32210571.,81.000000,18.577018
32210571.,82.000000,17.543458
32210571.,83.000000,18.494436
32210571.,84.000000,21.839844
32210571.,85.000000,20.501404
32210571.,86.000000,20.901206
32210571.,87.000000,20.395989
32210571.,88.000000,26.072502
32210571.,89.000000,24.996386
32210571.,90.000000,22.529438
32210571.,91.000000,23.742118
32210572.,81.000000,14.140224
32210572.,82.000000,12.924345
32210572.,83.000000,12.379396
32210572.,84.000000,13.800456
32210572.,85.000000,12.328430
32210572.,86.000000,15.359297
32210572.,87.000000,16.140218
32210572.,88.000000,18.653916
32210572.,89.000000,16.470092
32210572.,90.000000,19.307864
32210572.,91.000000,15.055323
32210573.,81.000000,14.246915
32210573.,82.000000,10.525661
32210573.,83.000000,9.5811347
32210573.,84.000000,10.461295
32210573.,85.000000,8.8235627
32210573.,86.000000,8.0815131
32210573.,87.000000,7.7016230
32210573.,88.000000,7.7188413
32210573.,89.000000,8.8028219
32210573.,90.000000,8.4260088
32210573.,91.000000,7.7432071
32210574.,81.000000,8.6502582
32210574.,82.000000,7.3848394
32210574.,83.000000,7.9636602
32210574.,84.000000,7.9758861
32210574.,85.000000,9.0381574
32210574.,86.000000,7.8393270
32210574.,87.000000,10.292159
32210574.,88.000000,9.2313771
32210574.,89.000000,9.5243773
32210574.,90.000000,7.6753812
32210574.,91.000000,9.1726806
32210575.,81.000000,11.765831
32210575.,82.000000,12.662832
32210575.,83.000000,13.480503
32210575.,84.000000,12.378502
32210575.,85.000000,13.624995
32210575.,86.000000,13.795317
32210575.,87.000000,14.159078
32210575.,88.000000,8.9887856
32210576.,81.000000,15.524750
32210576.,82.000000,15.587706
32210576.,83.000000,15.251942
32210576.,84.000000,16.154410
32210576.,85.000000,15.064756
32210576.,86.000000,15.955412
32210576.,87.000000,15.602587
32210576.,88.000000,15.876244
32210576.,89.000000,15.540361
32210576.,90.000000,15.513788
32210576.,91.000000,17.794902
32210577.,81.000000,17.110588
32210577.,82.000000,15.723659
32210577.,83.000000,16.838440
32210577.,84.000000,14.896777
32210577.,85.000000,13.221377
32210577.,86.000000,14.920775
32210577.,87.000000,13.836054
32210577.,88.000000,15.684496
32210577.,89.000000,12.421529
32210577.,90.000000,11.824377
32210577.,91.000000,12.311498
32210578.,81.000000,7.7564460
32210578.,82.000000,6.1193634
32210578.,83.000000,4.9532648
32210578.,84.000000,6.8484628
32210578.,85.000000,8.8950405
32210578.,86.000000,8.3396949
32210578.,87.000000,7.8123768
32210578.,88.000000,7.8406070
32210578.,89.000000,9.2077798
32210578.,90.000000,8.1454366
32210579.,81.000000,22.559288
32210579.,82.000000,21.475702
32210579.,83.000000,19.938146
32210579.,84.000000,14.970120
32210579.,85.000000,13.922582
32210579.,86.000000,14.752703
32210579.,87.000000,15.702667
32210579.,88.000000,17.434218
32210579.,89.000000,16.473122
32210579.,90.000000,16.077376
32210579.,91.000000,16.445794
32210580.,81.000000,13.460328
32210580.,82.000000,13.474218
32210580.,83.000000,13.177972
32210580.,84.000000,15.014162
32210580.,85.000000,14.629040
32210580.,86.000000,13.200415
32210580.,87.000000,12.970869
32210580.,88.000000,14.136443
32210580.,89.000000,14.581996
32210580.,90.000000,15.086756
32210580.,91.000000,16.937108
32210581.,81.000000,9.2588988
32210581.,82.000000,9.1094277
32210581.,83.000000,10.578235
32210581.,84.000000,11.885644
32210581.,85.000000,11.005199
32210581.,86.000000,8.8668643
32210581.,87.000000,9.0147722
32210581.,88.000000,9.7563890
32210581.,89.000000,11.256197
32210581.,90.000000,13.532669
32210581.,91.000000,14.993352
32210582.,81.000000,17.830370
32210582.,82.000000,19.963682
32210582.,83.000000,19.664796
32210582.,84.000000,18.455385
32210582.,85.000000,22.155071
32210582.,86.000000,24.084470
