plant          ,year           ,CD-productivity
11111.000,82.000000,4028.8459
11111.000,83.000000,4227.7446
11231.000,81.000000,659.39863
11231.000,82.000000,611.59450
11351.000,81.000000,1346.7647
11351.000,82.000000,1453.1155
11351.000,88.000000,1477.5255
11351.000,89.000000,1314.9165
11351.000,90.000000,1314.7987
11354.000,88.000000,538.58893
11354.000,89.000000,595.32367
11354.000,90.000000,516.31634
11354.000,91.000000,542.40033
11375.000,90.000000,1889.9689
11375.000,91.000000,1790.0454
11631.000,89.000000,1558.9231
11631.000,90.000000,1995.2510
11631.000,91.000000,2127.1672
12263.000,81.000000,3252.4025
12263.000,82.000000,3580.2535
12263.000,83.000000,3179.1518
12263.000,84.000000,3174.5299
12263.000,85.000000,2873.2072
12263.000,86.000000,3346.1830
12263.000,87.000000,3968.7970
12263.000,88.000000,2806.3521
12263.000,89.000000,2349.7439
12263.000,90.000000,3555.1229
12263.000,91.000000,3587.7222
12264.000,81.000000,1551.4452
12264.000,82.000000,2060.9175
12264.000,83.000000,1850.2486
12264.000,84.000000,1721.2214
12264.000,85.000000,1726.9820
12264.000,86.000000,1750.9360
12264.000,87.000000,2186.0120
12264.000,88.000000,3026.6953
12264.000,89.000000,1872.3572
12264.000,90.000000,1906.0320
12264.000,91.000000,1934.9539
12265.000,81.000000,2412.4617
12265.000,82.000000,2868.8372
12265.000,83.000000,2362.7341
12265.000,84.000000,2066.4434
12265.000,85.000000,2496.9526
12265.000,86.000000,2671.0786
12265.000,87.000000,3182.0579
12265.000,88.000000,3207.7498
12265.000,89.000000,691.10954
12265.000,90.000000,4130.8607
12265.000,91.000000,3361.2013
12266.000,81.000000,1609.3617
12266.000,82.000000,1790.0449
12266.000,83.000000,2288.5319
12266.000,84.000000,2375.3624
12266.000,85.000000,2583.1206
12266.000,86.000000,3161.2900
12266.000,87.000000,2872.4438
12266.000,88.000000,3857.4950
12266.000,89.000000,2657.1963
12266.000,90.000000,3975.1598
12266.000,91.000000,2829.1540
12267.000,81.000000,2671.7796
12267.000,82.000000,2829.4894
12267.000,83.000000,3023.5325
12267.000,84.000000,4512.3606
12267.000,85.000000,4313.0676
12267.000,86.000000,4561.8580
12267.000,87.000000,4195.1179
12267.000,88.000000,4836.6008
12267.000,89.000000,4307.4874
12267.000,90.000000,3642.2393
12267.000,91.000000,4099.5989
12268.000,81.000000,942.85871
12268.000,82.000000,857.97182
12268.000,83.000000,1092.8133
12268.000,84.000000,1070.2574
12268.000,85.000000,828.26294
12268.000,86.000000,985.24475
12268.000,87.000000,1205.4505
12268.000,88.000000,1159.1816
