plant       ,year        ,productivity
33112107.,81.000000,17.375643
33112107.,82.000000,24.513233
33112107.,83.000000,18.515145
33112107.,84.000000,8.3580693
33112107.,85.000000,16.719457
33112107.,86.000000,8.8741462
33112108.,81.000000,19.954661
33112108.,82.000000,22.892663
33112108.,83.000000,21.842045
33112108.,84.000000,22.689525
33112108.,85.000000,16.696118
33112108.,86.000000,15.732495
33112108.,87.000000,14.638940
33112108.,88.000000,15.372014
33112108.,89.000000,16.933698
33112108.,90.000000,16.701637
33112108.,91.000000,17.882104
33112109.,81.000000,20.204075
33112109.,82.000000,20.481114
33112109.,83.000000,20.893346
33112109.,84.000000,19.221978
33112109.,85.000000,17.425051
33112109.,86.000000,17.880618
33112109.,87.000000,17.657287
33112109.,88.000000,18.641951
33112110.,81.000000,16.638331
33112110.,82.000000,16.460705
33112110.,83.000000,16.632498
33112110.,84.000000,16.309676
33112110.,85.000000,16.751485
33112110.,86.000000,16.293159
33112110.,87.000000,16.132169
33112110.,88.000000,17.566301
33112110.,89.000000,19.796021
33112110.,90.000000,14.286883
33112110.,91.000000,16.585479
33112111.,81.000000,16.568094
33112111.,82.000000,17.064268
33112111.,83.000000,21.303486
33112111.,84.000000,19.888104
33112111.,85.000000,18.419232
33112111.,86.000000,17.702872
33112111.,87.000000,18.451440
33112111.,88.000000,15.771859
33112111.,89.000000,18.193973
33112111.,90.000000,16.273434
33112111.,91.000000,16.936202
33112112.,81.000000,17.966757
33112112.,82.000000,19.233397
33112112.,83.000000,17.710743
33112112.,84.000000,19.124957
33112112.,85.000000,20.025381
33112112.,86.000000,15.121853
33112112.,87.000000,14.521992
33112113.,81.000000,19.473400
33112113.,82.000000,16.883616
33112113.,83.000000,17.051992
33112113.,84.000000,16.402051
33112113.,85.000000,14.811041
33112113.,86.000000,15.165419
33112113.,87.000000,19.336161
33112113.,88.000000,17.594998
33112113.,89.000000,17.204967
33112113.,90.000000,17.863755
33112113.,91.000000,17.683914
33112114.,81.000000,17.502309
33112114.,82.000000,16.783371
33112114.,83.000000,18.409731
33112114.,84.000000,18.292134
33112114.,85.000000,16.447848
33112114.,86.000000,15.333726
33112114.,87.000000,16.630452
33112114.,88.000000,16.037467
33112114.,89.000000,15.671033
33112114.,90.000000,15.825967
33112114.,91.000000,15.800485
33112115.,81.000000,19.385181
33112115.,82.000000,19.337212
33112115.,83.000000,20.943087
33112115.,84.000000,20.674747
33112115.,85.000000,19.031621
33112115.,86.000000,18.402486
33112115.,87.000000,19.798460
33112115.,88.000000,19.410417
33112115.,89.000000,20.016348
33112115.,90.000000,19.988578
33112115.,91.000000,21.650654
33112116.,81.000000,16.975624
33112116.,82.000000,14.751115
33112116.,83.000000,16.093248
33112116.,84.000000,15.495727
33112116.,85.000000,16.370544
33112116.,88.000000,17.534608
33112116.,91.000000,16.498406
33112117.,81.000000,18.563031
33112117.,82.000000,26.694180
33112117.,83.000000,25.650292
33112117.,84.000000,16.715547
33112117.,85.000000,17.176863
33112117.,86.000000,18.173979
33112117.,87.000000,19.615333
33112117.,88.000000,16.865883
33112117.,89.000000,9.5791593
33112117.,90.000000,7.5446204
33112118.,81.000000,25.363254
33112118.,82.000000,26.156655
33112118.,83.000000,23.425489
33112118.,84.000000,24.566096
33112118.,85.000000,20.955625
33112118.,86.000000,22.811412
33112118.,87.000000,21.091358
33112118.,88.000000,21.929973
33112118.,89.000000,19.240239
33112118.,90.000000,21.640677
33112118.,91.000000,21.304947
33112119.,81.000000,18.195864
33112119.,82.000000,19.741923
33112119.,83.000000,19.034590
33112119.,84.000000,17.336315
33112119.,85.000000,20.730726
33112119.,86.000000,17.833546
33112119.,87.000000,21.698858
33112119.,88.000000,19.628267
33112119.,89.000000,19.910470
33112119.,90.000000,16.964232
33112119.,91.000000,17.083911
33112120.,81.000000,18.052140
33112120.,82.000000,20.059774
33112120.,83.000000,18.726727
33112120.,84.000000,20.886434
33112120.,85.000000,16.829486
33112120.,86.000000,16.614216
33112120.,87.000000,16.807418
33112120.,88.000000,20.003241
33112120.,89.000000,18.563798
33112120.,90.000000,15.904627
33112121.,81.000000,19.417718
33112121.,82.000000,22.022779
33112121.,83.000000,22.478268
33112121.,84.000000,18.834366
33112121.,85.000000,29.949975
33112121.,86.000000,26.458236
33112122.,81.000000,38.170654
33112122.,82.000000,43.900762
33112122.,83.000000,44.747177
33112122.,84.000000,23.695421
33112122.,85.000000,21.140527
33112123.,81.000000,15.862492
33112123.,82.000000,16.021510
33112123.,83.000000,20.896373
33112123.,84.000000,22.885248
33112123.,85.000000,21.072228
33112123.,86.000000,17.504136
33112124.,81.000000,17.246002
33112124.,82.000000,17.340349
33112124.,83.000000,17.969639
33112124.,84.000000,17.769229
33112124.,85.000000,19.887168
33112124.,86.000000,21.189602
33112124.,87.000000,19.921243
33112124.,88.000000,21.228855
33112124.,89.000000,21.284433
33112124.,90.000000,23.212066
33112124.,91.000000,22.576881
33112125.,81.000000,19.030067
33112125.,82.000000,21.638085
33112125.,83.000000,20.572706
33112125.,84.000000,19.594148
33112125.,85.000000,18.200734
33112125.,86.000000,17.087587
33112125.,87.000000,13.201235
33112125.,88.000000,19.295489
33112125.,89.000000,20.641275
33112125.,90.000000,21.291074
33112125.,91.000000,19.221733
33112126.,82.000000,14.003152
33112126.,83.000000,16.279215
33112126.,84.000000,17.662130
33112126.,85.000000,17.677234
33112126.,86.000000,12.617651
33112126.,87.000000,16.445732
33112126.,88.000000,16.079699
33112138.,81.000000,18.039203
33112142.,81.000000,19.896436
33112142.,82.000000,20.005945
33112509.,81.000000,19.369594
33112509.,82.000000,18.232269
33112509.,83.000000,25.419979
33112509.,84.000000,28.459864
33112509.,85.000000,17.547111
33112509.,86.000000,17.451878
33112509.,87.000000,17.517697
33112509.,88.000000,16.343929
33112509.,89.000000,16.653154
33112509.,90.000000,15.905740
33112531.,81.000000,27.446110
33112531.,82.000000,39.487106
33112531.,83.000000,35.027701
33112531.,84.000000,36.268607
33112531.,85.000000,39.377586
33112531.,86.000000,39.846862
33112531.,87.000000,24.758864
33112531.,88.000000,34.123221
33112531.,89.000000,30.649055
33112531.,90.000000,30.311000
33112531.,91.000000,34.728284
33112574.,81.000000,23.376842
33112574.,82.000000,14.438771
33112574.,83.000000,15.356932
33112574.,84.000000,17.035392
33112574.,85.000000,16.057411
33112574.,87.000000,11.095616
33112574.,88.000000,13.778234
33112574.,89.000000,13.768354
33112574.,90.000000,13.338361
33112574.,91.000000,11.537433
33112575.,81.000000,23.056918
33112575.,82.000000,16.796124
33112575.,83.000000,14.668617
33112575.,84.000000,13.383274
33112575.,85.000000,15.008118
33112576.,81.000000,17.002647
33112576.,82.000000,16.323625
33112768.,85.000000,16.656958
33112768.,86.000000,17.590808
33112768.,87.000000,15.417529
33112768.,88.000000,15.946046
33112768.,89.000000,16.655491
33112768.,90.000000,14.741836
33112768.,91.000000,15.648663
33112818.,81.000000,17.401318
33112818.,82.000000,20.831711
33112818.,83.000000,22.821837
33112818.,84.000000,19.642544
33112824.,81.000000,23.288092
33112824.,82.000000,23.899749
33112824.,83.000000,20.631325
33112824.,84.000000,18.343326
33112831.,81.000000,29.197444
33112831.,82.000000,22.983555
33112831.,83.000000,20.669030
33112843.,81.000000,15.874227
33112843.,82.000000,17.519571
33112843.,83.000000,18.796488
33112843.,84.000000,20.267169
33112879.,81.000000,27.277297
33112879.,82.000000,31.460685
33112879.,83.000000,26.278163
33112879.,84.000000,22.406357
33112895.,81.000000,121.64959
33112895.,82.000000,28.125949
33112895.,83.000000,39.042946
33112895.,84.000000,29.261287
33112928.,81.000000,19.699577
33112928.,82.000000,18.561559
33112928.,83.000000,19.001938
33112928.,84.000000,16.304547
33112945.,81.000000,26.909562
33112945.,82.000000,26.910314
33112945.,83.000000,23.252446
33112945.,84.000000,20.471346
33112954.,81.000000,17.520977
33112954.,82.000000,16.682956
33112954.,83.000000,15.354459
33112954.,84.000000,16.033911
33112958.,81.000000,14.301626
33112958.,82.000000,8.8410732
33112958.,83.000000,17.145037
33112958.,84.000000,17.029280
33112985.,81.000000,14.320911
33112985.,82.000000,27.204513
33112985.,83.000000,25.484485
33112985.,84.000000,23.052445
33113055.,81.000000,21.049753
33113055.,82.000000,19.957796
33113055.,83.000000,14.432285
33113080.,81.000000,19.154529
33113080.,82.000000,16.153254
33113080.,83.000000,17.027126
33113094.,81.000000,17.406560
33113094.,82.000000,15.433748
33113094.,83.000000,17.200040
33113094.,84.000000,15.946141
33113094.,85.000000,12.223780
33113094.,86.000000,14.250054
33113094.,87.000000,13.488277
33113116.,81.000000,17.364013
33113116.,82.000000,16.583579
33113116.,83.000000,17.181910
33113120.,81.000000,19.051352
33113120.,82.000000,18.167120
33113120.,83.000000,12.907976
33113218.,81.000000,17.974048
33113218.,82.000000,17.872824
33113218.,83.000000,17.388674
33113378.,81.000000,52.275209
33113378.,82.000000,81.746946
33113387.,81.000000,21.376182
33113387.,82.000000,19.880199
33113425.,81.000000,14.963159
33113425.,82.000000,15.586498
33113426.,81.000000,17.895335
33113426.,82.000000,18.222993
33113464.,81.000000,18.866872
33113484.,81.000000,19.380280
33113484.,82.000000,18.780962
33113517.,81.000000,16.908398
33113517.,82.000000,16.300894
33113523.,81.000000,18.276821
33113523.,82.000000,15.122033
33113525.,81.000000,21.191791
33113525.,82.000000,20.096880
33113565.,81.000000,20.700020
33113565.,82.000000,22.630702
33113565.,83.000000,19.996406
33113596.,81.000000,25.395625
33113596.,82.000000,17.151160
33113602.,81.000000,22.095447
33113602.,82.000000,23.417506
33113665.,81.000000,20.698306
33113665.,82.000000,24.627310
33113674.,81.000000,15.454897
33113674.,82.000000,14.773655
33113728.,81.000000,16.527679
33113728.,82.000000,16.785018
33113806.,81.000000,29.710133
33113806.,82.000000,32.407000
33113819.,81.000000,18.881650
33113819.,82.000000,18.114943
33113923.,81.000000,13.697478
33113924.,81.000000,14.014730
33113924.,82.000000,11.584772
33113931.,81.000000,11.507971
33113931.,82.000000,9.7468738
33113936.,81.000000,19.332936
33113936.,82.000000,18.967382
33113954.,81.000000,22.887014
33113954.,82.000000,25.712326
33113992.,82.000000,14.804354
33114040.,81.000000,22.282334
33114040.,82.000000,8.4280531
33114060.,81.000000,15.629686
33114060.,82.000000,18.985044
33114062.,81.000000,15.622173
33114062.,82.000000,16.222493
33114065.,81.000000,16.400418
33114065.,82.000000,15.923313
33114214.,81.000000,16.005692
33114247.,81.000000,19.265340
33114295.,81.000000,31.871728
33114306.,81.000000,19.820892
33114312.,81.000000,11.113132
33114373.,81.000000,17.934658
33114373.,82.000000,30.272393
33114373.,83.000000,43.782403
33114373.,84.000000,21.606594
33114373.,85.000000,18.041717
33114373.,86.000000,19.396913
33114373.,87.000000,20.110103
33114373.,88.000000,18.917083
33114373.,89.000000,19.620640
33114373.,90.000000,22.200298
33114373.,91.000000,24.052170
33114421.,81.000000,15.029944
33114973.,81.000000,18.968408
33114973.,82.000000,24.524457
33115091.,81.000000,22.001912
33115091.,82.000000,21.683393
33115472.,81.000000,19.031129
33115472.,82.000000,14.598937
33115472.,83.000000,17.210742
33115472.,84.000000,18.699201
33115472.,85.000000,18.543563
33115472.,86.000000,19.281759
33115472.,87.000000,18.595938
33115472.,88.000000,19.739265
33115472.,89.000000,21.777475
33115472.,90.000000,20.583546
33115472.,91.000000,20.346963
33117119.,81.000000,17.227985
33117119.,82.000000,17.212033
33117119.,83.000000,14.638275
33117119.,84.000000,16.332328
33117121.,81.000000,17.388856
33117122.,81.000000,18.866057
33117125.,81.000000,10.814443
33117125.,82.000000,15.210585
33117125.,83.000000,19.832080
33117125.,84.000000,17.642052
33117125.,85.000000,16.227360
33117125.,86.000000,19.976929
33117125.,87.000000,19.449915
33117125.,88.000000,20.261092
33117125.,89.000000,19.429878
33117128.,81.000000,19.128205
33117128.,82.000000,20.664700
33117128.,83.000000,20.166159
33117132.,81.000000,18.612805
33117132.,82.000000,17.189279
33117132.,83.000000,16.629458
33117132.,84.000000,18.564344
33117132.,86.000000,15.546386
33117132.,87.000000,14.418192
33117132.,88.000000,15.888339
33117132.,89.000000,17.063125
33117132.,90.000000,15.366558
33117133.,81.000000,13.085891
33117133.,82.000000,15.896601
33117133.,83.000000,16.114946
33117135.,81.000000,15.765156
33117135.,82.000000,14.437539
33117137.,81.000000,17.378688
