plant       ,year        ,productivity
32110423.,81.000000,126.37765
32110423.,82.000000,116.49775
32110423.,83.000000,101.24444
32110423.,84.000000,101.68093
32110423.,85.000000,113.57055
32110423.,86.000000,110.70519
32110423.,87.000000,113.98655
32110423.,88.000000,114.50219
32110423.,89.000000,120.44783
32110423.,90.000000,117.30234
32110423.,91.000000,118.19808
32110424.,81.000000,122.46576
32110424.,82.000000,119.72764
32110424.,83.000000,108.85935
32110424.,84.000000,120.06213
32110424.,85.000000,115.13274
32110424.,86.000000,100.32009
32110424.,87.000000,106.29472
32110424.,88.000000,104.98896
32110424.,89.000000,97.961684
32110424.,90.000000,104.72652
32110424.,91.000000,96.933193
32110425.,81.000000,88.238702
32110425.,82.000000,153.18224
32110425.,83.000000,126.72795
32110425.,84.000000,168.20566
32110425.,85.000000,125.83318
32110426.,81.000000,80.933727
32110426.,82.000000,91.354206
32110426.,83.000000,98.130658
32110426.,84.000000,107.64959
32110426.,85.000000,115.37462
32110426.,86.000000,103.40097
32110426.,87.000000,88.994929
32110426.,88.000000,79.345549
32110426.,89.000000,84.276937
32110426.,90.000000,94.523848
32110426.,91.000000,91.574180
32110427.,81.000000,139.98767
32110427.,82.000000,118.89329
32110427.,83.000000,113.62494
32110427.,84.000000,111.29020
32110427.,85.000000,103.08737
32110427.,86.000000,108.05655
32110427.,87.000000,111.09744
32110427.,88.000000,121.36942
32110427.,89.000000,121.07868
32110427.,90.000000,132.40762
32110427.,91.000000,135.76406
32110428.,81.000000,168.92009
32110428.,82.000000,149.23796
32110428.,83.000000,128.06706
32110428.,84.000000,138.53193
32110428.,85.000000,137.20623
32110428.,86.000000,145.17556
32110428.,87.000000,130.26140
32110428.,88.000000,186.87314
32110428.,89.000000,184.47782
32110428.,90.000000,166.45359
32110428.,91.000000,160.67079
32110429.,81.000000,100.02633
32110429.,82.000000,86.398309
32110429.,83.000000,84.178951
32110429.,84.000000,107.27255
32110429.,85.000000,101.44081
32110429.,86.000000,95.326902
32110429.,87.000000,100.97439
32110429.,88.000000,99.058080
32110429.,89.000000,104.02679
32110429.,90.000000,133.40067
32110429.,91.000000,140.26358
32110431.,81.000000,141.10062
32110431.,82.000000,203.46200
32110431.,83.000000,146.98983
32110431.,84.000000,136.77723
32110431.,85.000000,145.56453
32110431.,86.000000,152.08212
32110431.,87.000000,143.68654
32110431.,88.000000,143.62329
32110431.,89.000000,126.96727
32110431.,90.000000,120.23974
32110431.,91.000000,145.05676
32110432.,81.000000,107.31457
32110432.,82.000000,108.13898
32110432.,83.000000,86.272584
32110432.,84.000000,73.171614
32110432.,85.000000,133.14668
32110432.,86.000000,113.64834
32110432.,87.000000,105.04521
32110432.,88.000000,108.69738
32110432.,89.000000,92.706142
32110432.,90.000000,114.62976
32110432.,91.000000,93.715980
32110433.,81.000000,144.49235
32110433.,82.000000,163.93875
32110433.,83.000000,151.04758
32110433.,84.000000,157.19272
32110433.,85.000000,159.04052
32110433.,86.000000,135.14192
32110433.,87.000000,130.47463
32110433.,88.000000,149.08247
32110433.,89.000000,135.99906
32110433.,90.000000,124.29072
32110433.,91.000000,110.63076
32110434.,81.000000,112.67587
32110434.,82.000000,122.35972
32110434.,83.000000,123.64343
32110434.,84.000000,109.54508
32110434.,85.000000,173.21443
32110434.,86.000000,103.40840
32110434.,87.000000,106.57963
32110434.,88.000000,112.41033
32110434.,89.000000,113.10946
32110434.,90.000000,110.67463
32110434.,91.000000,111.80036
32110435.,81.000000,119.22411
32110435.,82.000000,108.34054
32110435.,83.000000,104.38759
32110435.,84.000000,99.406800
32110435.,85.000000,96.976637
32110435.,86.000000,90.663692
32110435.,87.000000,93.691706
32110435.,88.000000,91.965351
32110435.,89.000000,94.725964
32110435.,90.000000,94.613408
32110435.,91.000000,100.43394
32110436.,81.000000,106.26208
32110436.,82.000000,108.44953
32110436.,83.000000,71.713551
32110436.,84.000000,130.84762
32110436.,85.000000,110.66197
32110436.,86.000000,108.16984
32110436.,87.000000,113.72755
32110436.,88.000000,118.17315
32110436.,89.000000,120.36340
32110436.,90.000000,118.34956
32110436.,91.000000,108.56697
32110437.,81.000000,122.81439
32110437.,82.000000,125.42867
32110437.,83.000000,118.86314
32110437.,84.000000,106.25992
32110437.,85.000000,123.75152
32110437.,86.000000,125.09184
32110437.,87.000000,67.956253
32110437.,88.000000,101.59104
32110438.,81.000000,143.72564
32110438.,82.000000,130.51724
32110438.,83.000000,109.27820
32110438.,84.000000,88.972371
32110438.,85.000000,175.29869
32110438.,86.000000,188.96545
32110438.,87.000000,189.31897
32110438.,88.000000,64.586366
32110438.,89.000000,31.829961
32110438.,90.000000,50.538471
32110438.,91.000000,92.139261
32110439.,81.000000,105.98235
32110439.,82.000000,121.52862
32110439.,83.000000,122.99715
32110439.,84.000000,118.52912
32110439.,85.000000,120.77549
32110439.,86.000000,107.73202
32110439.,87.000000,104.49122
32110439.,88.000000,117.27569
32110439.,89.000000,108.53465
32110439.,90.000000,117.88245
32110439.,91.000000,145.56633
32110441.,81.000000,106.59167
32110441.,82.000000,104.78795
32110441.,83.000000,129.15115
32110441.,84.000000,114.43743
32110441.,85.000000,109.36864
32110441.,86.000000,99.118174
32110441.,87.000000,112.92946
32110441.,88.000000,104.32134
32110441.,89.000000,126.11752
32110441.,90.000000,103.91622
32110441.,91.000000,98.309819
32110442.,81.000000,95.682208
32110442.,82.000000,110.58233
32110442.,83.000000,84.759963
32110442.,84.000000,102.64970
32110442.,85.000000,100.26664
32110442.,86.000000,92.945887
32110442.,87.000000,94.655684
32110442.,88.000000,95.296038
32110442.,89.000000,87.194867
32110442.,90.000000,83.786474
32110442.,91.000000,95.852647
32110443.,81.000000,86.864885
32110443.,82.000000,91.411102
32110443.,83.000000,95.492037
32110443.,84.000000,94.144669
32110443.,85.000000,97.717557
32110443.,86.000000,95.278619
32110443.,87.000000,95.839642
32110443.,88.000000,95.651109
32110443.,89.000000,94.921393
32110443.,90.000000,94.039093
32110443.,91.000000,105.86946
32110444.,81.000000,122.30080
32110444.,82.000000,116.84722
32110444.,83.000000,117.14326
32110444.,84.000000,129.57151
32110444.,85.000000,128.62851
32110444.,86.000000,135.06799
32110444.,87.000000,138.28693
32110444.,88.000000,147.09540
32110444.,89.000000,144.12591
32110444.,90.000000,142.23365
32110444.,91.000000,137.87391
32110445.,81.000000,96.261236
32110445.,82.000000,106.91982
32110445.,83.000000,108.11381
32110445.,84.000000,109.24892
32110445.,85.000000,117.60922
32110445.,86.000000,124.68164
32110445.,87.000000,122.21802
32110445.,88.000000,110.62912
32110445.,89.000000,106.51550
32110445.,90.000000,122.70259
32110445.,91.000000,118.83173
