plant          ,year           ,CD-productivity
10054.000,88.000000,32.967712
10054.000,89.000000,25.677278
10339.000,81.000000,29.085605
10339.000,82.000000,32.886404
10339.000,83.000000,60.191954
10339.000,84.000000,34.062649
10339.000,85.000000,39.447853
10339.000,86.000000,43.614493
10339.000,87.000000,42.845553
10339.000,88.000000,41.307129
10339.000,89.000000,37.298493
10339.000,90.000000,45.182967
10339.000,91.000000,45.697204
10340.000,81.000000,29.036135
10340.000,82.000000,64.864318
10340.000,83.000000,76.081987
10340.000,84.000000,86.816493
10340.000,85.000000,79.382530
10340.000,86.000000,76.038346
10340.000,87.000000,92.016288
10340.000,88.000000,87.890911
10340.000,89.000000,99.344017
10340.000,90.000000,90.943052
10340.000,91.000000,87.093499
10341.000,81.000000,67.289058
10341.000,82.000000,59.640968
10341.000,83.000000,46.229573
10341.000,84.000000,57.693325
10341.000,85.000000,51.721921
10341.000,86.000000,52.374720
10341.000,87.000000,58.736398
10341.000,88.000000,62.207801
10341.000,89.000000,66.020729
10341.000,90.000000,67.933260
10341.000,91.000000,67.867099
10342.000,81.000000,243.04094
10342.000,82.000000,171.54966
10342.000,83.000000,167.84968
10342.000,84.000000,210.61892
10342.000,85.000000,212.76130
10342.000,86.000000,211.76955
10342.000,87.000000,121.34649
10342.000,88.000000,138.37688
10342.000,89.000000,137.72630
10342.000,90.000000,81.172101
10342.000,91.000000,113.97986
10343.000,81.000000,24.218078
10343.000,82.000000,55.091097
10343.000,83.000000,35.438793
10343.000,84.000000,33.331397
10343.000,85.000000,26.553067
10343.000,86.000000,21.812041
10343.000,87.000000,41.309343
10343.000,88.000000,49.701664
10343.000,89.000000,28.637119
10343.000,90.000000,32.906432
10343.000,91.000000,24.331998
10344.000,81.000000,44.043150
10344.000,82.000000,50.939416
10344.000,83.000000,37.715142
10344.000,84.000000,33.568501
10344.000,85.000000,34.394468
10344.000,86.000000,43.550816
10344.000,87.000000,45.488528
10344.000,88.000000,41.676942
10344.000,89.000000,39.568784
10344.000,90.000000,44.059020
10344.000,91.000000,35.417869
10345.000,81.000000,34.785981
10345.000,82.000000,51.613484
10345.000,83.000000,60.838710
10345.000,84.000000,53.280515
10345.000,85.000000,45.985439
10345.000,86.000000,46.085779
10345.000,87.000000,33.486933
10345.000,88.000000,32.617250
10345.000,89.000000,29.013425
10345.000,90.000000,31.009919
10345.000,91.000000,33.275006
10346.000,81.000000,27.624948
10346.000,82.000000,26.912775
10346.000,83.000000,29.715916
