plant          ,year           ,CD-productivity
32410762.,81.000000,9.5388023
32410762.,82.000000,9.5319015
32410762.,83.000000,9.3532309
32410762.,84.000000,9.3609873
32410762.,85.000000,9.0941609
32410762.,86.000000,9.8163425
32410762.,87.000000,10.114483
32410762.,88.000000,10.543565
32410762.,89.000000,10.369389
32410762.,90.000000,10.315247
32410762.,91.000000,9.2041824
32410763.,81.000000,9.0855603
32410763.,82.000000,8.9846528
32410763.,83.000000,9.4105683
32410763.,84.000000,9.2390181
32410763.,85.000000,9.4387029
32410763.,86.000000,8.9734277
32410763.,87.000000,9.0727101
32410763.,88.000000,10.225492
32410763.,89.000000,9.5086185
32410763.,90.000000,10.183100
32410763.,91.000000,11.170687
32410764.,81.000000,6.4387165
32410764.,82.000000,7.1705294
32410764.,83.000000,7.8800242
32410764.,84.000000,7.9512430
32410764.,85.000000,7.9909575
32410764.,86.000000,6.7063892
32410764.,87.000000,6.1526202
32410764.,88.000000,6.5073936
32410764.,89.000000,5.9885771
32410764.,91.000000,5.5517803
32410765.,81.000000,9.4194032
32410765.,82.000000,9.5331990
32410765.,83.000000,7.1119507
32410765.,84.000000,6.3527489
32410765.,85.000000,4.4740580
32410766.,81.000000,6.8697226
32410766.,82.000000,5.5526360
32410766.,83.000000,6.2505030
32410766.,84.000000,5.7025926
32410766.,85.000000,4.7486680
32410766.,86.000000,4.9430550
32410766.,87.000000,4.7645177
32410766.,88.000000,4.7400214
32410767.,81.000000,8.6517533
32410767.,82.000000,11.446928
32410767.,83.000000,11.775919
32410767.,84.000000,7.9981176
32410767.,85.000000,8.1499048
32410767.,86.000000,5.7772173
32410767.,87.000000,7.0568174
32410767.,88.000000,6.7677413
32410767.,89.000000,6.6207451
32410767.,90.000000,6.8437014
32410767.,91.000000,6.8704963
32410768.,81.000000,5.6005227
32410768.,82.000000,6.2291557
32410768.,83.000000,5.4423293
32410768.,84.000000,5.0986786
32410768.,85.000000,4.6131495
32410768.,86.000000,4.5670867
32410768.,87.000000,4.6577780
32410768.,88.000000,4.9193031
32410768.,89.000000,4.7704375
32410768.,90.000000,4.5942870
32410768.,91.000000,4.7457525
32410769.,81.000000,7.3032475
32410769.,82.000000,7.1836663
32410769.,83.000000,6.7664654
32410769.,84.000000,7.1868041
32410769.,85.000000,6.3427312
32410769.,86.000000,6.4089465
32410769.,87.000000,5.5778407
32410769.,88.000000,5.1861588
32410770.,81.000000,8.6882843
32410770.,82.000000,8.2396285
32410770.,83.000000,6.7896061
32410770.,84.000000,7.0379635
32410770.,85.000000,7.1774309
32410770.,86.000000,6.9372413
32410770.,87.000000,6.5836827
32410770.,88.000000,6.6789595
32410770.,89.000000,7.0318891
