plant       ,year        ,productivity
31310054.,88.000000,3.7871691
31310054.,89.000000,3.2085613
31310339.,81.000000,4.1197508
31310339.,82.000000,5.8086085
31310339.,83.000000,9.7732953
31310339.,84.000000,5.1833499
31310339.,85.000000,5.8174304
31310339.,86.000000,6.8932302
31310339.,87.000000,7.1781259
31310339.,88.000000,7.3390703
31310339.,89.000000,6.9844853
31310339.,90.000000,8.4156337
31310339.,91.000000,7.6686725
31310340.,81.000000,4.4934786
31310340.,82.000000,8.1067066
31310340.,83.000000,8.2019833
31310340.,84.000000,8.3281032
31310340.,85.000000,8.1579983
31310340.,86.000000,8.3967829
31310340.,87.000000,8.3612239
31310340.,88.000000,8.5843693
31310340.,89.000000,8.9261239
31310340.,90.000000,8.4900971
31310340.,91.000000,9.2191674
31310341.,81.000000,5.7891963
31310341.,82.000000,5.4659004
31310341.,83.000000,5.2796563
31310341.,84.000000,6.8803911
31310341.,85.000000,7.0953333
31310341.,86.000000,6.1140935
31310341.,87.000000,6.3969775
31310341.,88.000000,7.0839189
31310341.,89.000000,7.1243683
31310341.,90.000000,6.7794753
31310341.,91.000000,6.5751002
31310342.,81.000000,16.758661
31310342.,82.000000,14.806193
31310342.,83.000000,14.947177
31310342.,84.000000,18.182273
31310342.,85.000000,14.757619
31310342.,86.000000,28.962693
31310342.,87.000000,10.130998
31310342.,88.000000,11.625087
31310342.,89.000000,11.313974
31310342.,90.000000,6.9874309
31310342.,91.000000,10.555977
31310343.,81.000000,4.3188635
31310343.,82.000000,7.0062501
31310343.,83.000000,5.1418322
31310343.,84.000000,3.7604150
31310343.,85.000000,3.9208503
31310343.,86.000000,3.4806113
31310343.,87.000000,6.3846109
31310343.,88.000000,8.5234437
31310343.,89.000000,6.0840399
31310343.,90.000000,4.4980500
31310343.,91.000000,4.3821727
31310344.,81.000000,5.0774796
31310344.,82.000000,5.9136636
31310344.,83.000000,4.0539291
31310344.,84.000000,4.3595726
31310344.,85.000000,4.4006991
31310344.,86.000000,5.2065983
31310344.,87.000000,4.8726233
31310344.,88.000000,5.4556230
31310344.,89.000000,5.4846773
31310344.,90.000000,5.9077680
31310344.,91.000000,5.2999696
31310345.,81.000000,3.9952191
31310345.,82.000000,7.2119299
31310345.,83.000000,9.3160557
31310345.,84.000000,9.4817633
31310345.,85.000000,7.3727922
31310345.,86.000000,7.7112026
31310345.,87.000000,6.5241740
31310345.,88.000000,7.8392049
31310345.,89.000000,5.6473253
31310345.,90.000000,6.5508873
31310345.,91.000000,6.6643646
31310346.,81.000000,4.8743624
31310346.,82.000000,4.8855161
31310346.,83.000000,5.3724190
31310346.,84.000000,4.4140982
31310346.,85.000000,4.5281134
31310346.,86.000000,4.1020808
31310346.,87.000000,4.3419054
31310346.,88.000000,4.4647916
31310346.,89.000000,4.8408518
31310346.,90.000000,4.3564731
31310346.,91.000000,4.9186839
31310347.,81.000000,5.5742103
31310347.,82.000000,4.5454659
31310347.,83.000000,6.7490708
31310347.,84.000000,4.4540818
31310347.,85.000000,4.5194279
31310347.,86.000000,5.1686773
31310347.,87.000000,4.5355137
31310347.,88.000000,4.3277308
31310347.,89.000000,4.2717389
31310347.,90.000000,4.5506010
31310347.,91.000000,5.2979778
31310348.,81.000000,4.5410654
31310348.,82.000000,5.6639477
31310348.,83.000000,4.8936845
31310348.,84.000000,3.2708678
31310348.,85.000000,3.8220681
31310348.,86.000000,4.5638313
31310348.,87.000000,4.7022236
31310348.,88.000000,5.2515788
31310348.,89.000000,5.0071652
31310348.,90.000000,4.6582207
31310348.,91.000000,4.6508787
31310349.,81.000000,4.5247134
31310349.,82.000000,4.0012117
31310349.,83.000000,4.3120760
31310349.,84.000000,3.7926743
31310349.,85.000000,4.0336666
31310349.,86.000000,3.8992960
31310350.,81.000000,6.2162575
31310350.,82.000000,5.8178444
31310350.,83.000000,6.4137336
31310350.,84.000000,5.9912844
31310350.,85.000000,5.6128904
31310350.,86.000000,5.4223657
31310350.,87.000000,6.3421544
31310350.,88.000000,5.8822157
31310350.,89.000000,6.8208694
31310350.,90.000000,7.3439138
