plant          ,year           ,CD-productivity
10001.000,81.000000,5.7538933
10001.000,82.000000,5.6193646
10001.000,83.000000,5.5820508
10001.000,84.000000,5.1474964
10001.000,85.000000,5.1532120
10001.000,86.000000,5.0502740
10001.000,87.000000,4.8450525
10001.000,88.000000,5.0736871
10001.000,89.000000,4.8535571
10001.000,90.000000,4.9156815
10001.000,91.000000,4.9616053
10002.000,81.000000,5.4726920
10002.000,82.000000,4.8799932
10002.000,83.000000,4.7249325
10002.000,84.000000,4.6946645
10002.000,85.000000,4.6337183
10002.000,86.000000,4.0048526
10002.000,87.000000,3.7405009
10002.000,88.000000,3.5930632
10002.000,89.000000,3.7342473
10002.000,90.000000,3.0166325
10003.000,81.000000,5.7106422
10003.000,82.000000,5.7112619
10003.000,83.000000,5.4828766
10003.000,84.000000,5.2937687
10003.000,85.000000,6.0227380
10003.000,86.000000,6.7287440
10003.000,87.000000,6.6055517
10003.000,88.000000,6.3225427
10003.000,89.000000,6.7741975
10003.000,90.000000,6.7580744
10003.000,91.000000,5.7628345
10004.000,81.000000,5.7836320
10004.000,82.000000,5.6703441
10004.000,83.000000,5.4848106
10004.000,84.000000,5.2630500
10004.000,85.000000,4.7762899
10004.000,86.000000,4.4577083
10004.000,87.000000,5.1057911
10004.000,88.000000,4.8434800
10004.000,89.000000,4.4343539
10004.000,90.000000,4.0634332
10004.000,91.000000,4.0433934
10005.000,81.000000,5.1850380
10005.000,82.000000,4.8343554
10005.000,83.000000,4.6925712
10005.000,84.000000,4.6595337
10005.000,85.000000,4.4394985
10005.000,86.000000,4.3716182
10005.000,87.000000,4.4822257
10005.000,88.000000,4.3541389
10005.000,89.000000,4.3290651
10005.000,90.000000,3.9163736
10005.000,91.000000,3.9691968
10006.000,81.000000,5.8867280
10006.000,82.000000,5.5150581
10006.000,83.000000,5.5252274
10006.000,84.000000,5.0612427
10006.000,85.000000,5.9324214
10006.000,86.000000,4.8999111
10006.000,87.000000,5.3595676
10006.000,88.000000,5.4973703
10006.000,89.000000,5.2830828
10006.000,90.000000,5.2579882
10006.000,91.000000,4.6520561
10007.000,81.000000,6.3357773
10007.000,82.000000,6.0191207
10007.000,83.000000,5.5638831
10007.000,84.000000,5.0493908
10007.000,85.000000,5.2434061
10007.000,86.000000,4.9298430
10007.000,87.000000,4.4316691
10007.000,88.000000,4.3279607
10007.000,89.000000,4.5711431
10007.000,90.000000,3.6664134
10007.000,91.000000,4.1032530
10008.000,81.000000,4.4863898
10008.000,82.000000,5.5072648
10008.000,83.000000,5.1404571
10008.000,84.000000,4.8299169
10008.000,85.000000,4.5378542
10008.000,86.000000,4.6624130
10008.000,87.000000,4.6092525
10008.000,88.000000,4.5756375
10008.000,89.000000,4.3608562
10008.000,90.000000,4.5041594
10008.000,91.000000,4.4116564
10010.000,81.000000,4.1011527
10010.000,82.000000,4.0184447
10010.000,83.000000,3.9828384
10010.000,84.000000,4.1015499
10010.000,85.000000,3.8690280
10010.000,86.000000,3.6540512
10010.000,87.000000,3.2578093
10010.000,88.000000,3.3405876
10010.000,89.000000,3.3028806
10010.000,90.000000,3.1216921
10010.000,91.000000,3.0470614
10011.000,81.000000,6.3721375
10011.000,82.000000,4.3773750
10011.000,83.000000,3.4021081
10011.000,84.000000,3.2947470
10011.000,85.000000,3.9828042
10011.000,86.000000,3.8998721
10011.000,87.000000,3.2399059
10011.000,88.000000,3.3736427
10011.000,89.000000,3.6437313
10011.000,90.000000,3.3502321
10011.000,91.000000,3.5661526
10012.000,81.000000,5.5618387
10012.000,82.000000,4.6614504
10012.000,83.000000,5.2210929
10012.000,84.000000,5.1409974
10012.000,85.000000,5.1717043
10012.000,86.000000,5.2169070
10012.000,87.000000,4.9876033
10012.000,88.000000,4.8380482
10012.000,89.000000,4.6799035
10012.000,90.000000,4.8938816
10012.000,91.000000,4.9922601
10013.000,81.000000,5.2170863
10013.000,82.000000,4.9720362
10013.000,83.000000,4.3767426
10013.000,84.000000,4.8802863
10013.000,85.000000,3.9295993
10013.000,86.000000,3.9228852
10015.000,81.000000,5.4797044
10015.000,82.000000,4.9025877
10015.000,83.000000,5.4828168
10015.000,84.000000,3.4542675
10015.000,85.000000,2.6495438
10015.000,86.000000,1.6279307
10015.000,87.000000,1.3743442
10015.000,88.000000,2.2439280
10016.000,81.000000,4.1241252
10016.000,82.000000,4.4682139
10016.000,83.000000,4.9642729
10016.000,84.000000,4.7501081
10016.000,85.000000,4.6794511
10016.000,86.000000,4.1015226
10016.000,87.000000,4.4177530
10016.000,88.000000,4.4276000
10016.000,89.000000,4.4604224
10016.000,90.000000,4.3938783
10016.000,91.000000,3.4037135
10017.000,81.000000,4.9229765
10017.000,82.000000,5.6430404
10017.000,83.000000,4.7553246
10017.000,84.000000,5.5898822
10017.000,85.000000,5.8123491
10017.000,86.000000,5.4168441
10017.000,87.000000,6.0332849
10017.000,88.000000,5.6911214
10017.000,89.000000,5.8989232
10017.000,90.000000,5.9991220
10017.000,91.000000,6.1254611
10018.000,81.000000,5.0353886
10018.000,82.000000,5.3235547
10018.000,83.000000,4.9658925
10018.000,84.000000,5.4860839
10018.000,85.000000,5.1397488
10018.000,86.000000,5.0302724
10018.000,87.000000,4.0862802
10018.000,88.000000,4.6457142
10018.000,89.000000,4.4423254
10018.000,90.000000,4.5846432
10018.000,91.000000,4.3483538
10019.000,81.000000,4.4148574
10019.000,82.000000,5.0194272
10019.000,83.000000,5.0986784
10019.000,84.000000,4.5089104
10019.000,85.000000,4.6071371
10019.000,86.000000,4.6159198
10019.000,87.000000,4.5911836
10019.000,88.000000,4.6415257
10019.000,89.000000,4.5284934
10019.000,90.000000,4.4443689
10019.000,91.000000,4.2223363
10020.000,81.000000,7.4351882
10020.000,82.000000,7.4570386
10020.000,83.000000,7.2388075
10020.000,84.000000,6.7613212
10020.000,85.000000,6.4685267
10020.000,86.000000,5.9424808
10020.000,87.000000,5.6848048
10020.000,88.000000,5.5195264
10020.000,89.000000,4.8774141
10020.000,90.000000,5.7582974
10020.000,91.000000,5.2772723
10021.000,81.000000,5.4418849
10021.000,82.000000,5.6363822
10021.000,83.000000,5.5072824
10021.000,84.000000,5.3549126
10021.000,85.000000,5.4112544
10022.000,81.000000,5.3318169
10022.000,82.000000,5.3102803
10022.000,83.000000,5.2190976
10022.000,84.000000,5.4852410
10022.000,85.000000,6.1494413
10022.000,86.000000,5.6934831
10022.000,87.000000,6.0583741
10022.000,88.000000,6.0326214
10022.000,89.000000,6.4323100
10022.000,90.000000,6.7205087
10022.000,91.000000,6.7692607
10023.000,81.000000,5.2053363
10023.000,82.000000,4.1596369
10023.000,83.000000,4.1478000
10023.000,84.000000,3.7947029
10023.000,85.000000,3.9644894
10023.000,86.000000,3.8403063
10023.000,87.000000,4.2791444
10025.000,81.000000,5.6837839
10025.000,82.000000,5.6137308
10025.000,83.000000,5.0987451
10025.000,84.000000,4.9193372
10025.000,85.000000,4.4828347
10025.000,86.000000,4.1689369
10025.000,87.000000,4.3583162
10025.000,88.000000,4.2995892
10025.000,89.000000,4.3291976
10025.000,90.000000,4.5850137
10025.000,91.000000,4.8861985
10026.000,81.000000,4.9624732
10026.000,82.000000,5.1221053
10026.000,83.000000,5.2639799
10026.000,84.000000,9.1023856
10026.000,85.000000,8.7167367
10026.000,86.000000,7.9028100
10026.000,87.000000,6.9117438
10026.000,88.000000,5.8658211
10026.000,89.000000,5.2959901
10026.000,90.000000,5.3549412
10026.000,91.000000,5.3577254
10027.000,81.000000,6.2375981
10027.000,82.000000,6.0269816
10027.000,83.000000,5.6685082
10027.000,84.000000,5.6231252
10027.000,85.000000,5.8479375
10027.000,86.000000,5.6429980
10027.000,87.000000,5.6179314
10027.000,88.000000,6.2259828
10027.000,89.000000,7.3674283
